sum,agency,year,country
283000,DEPARTMENT OF VETERANS AFFAIRS (VA),2002,NLD
531000,DEPARTMENT OF VETERANS AFFAIRS (VA),2002,NOR
9000,DEPARTMENT OF VETERANS AFFAIRS (VA),2002,NZL
54000,DEPARTMENT OF VETERANS AFFAIRS (VA),2002,SWE
4927462955.19,DEPARTMENT OF VETERANS AFFAIRS (VA),2002,USA
59389.33,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,AUS
4523941.59,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,CAN
129023,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,DEU
179458,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,FIN
199521.04,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,FRA
137700,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,HKG
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,JPN
36000,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,NLD
33690,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,PHL
70000,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,SGP
58378,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,SWE
7606587124.83,DEPARTMENT OF VETERANS AFFAIRS (VA),2003,USA
169145.09,DEPARTMENT OF VETERANS AFFAIRS (VA),2004,AUS
1718966.32,DEPARTMENT OF VETERANS AFFAIRS (VA),2004,CAN
139766.16,DEPARTMENT OF VETERANS AFFAIRS (VA),2004,CHE
1720407,DEPARTMENT OF VETERANS AFFAIRS (VA),2004,DEU
39215,DEPARTMENT OF VETERANS AFFAIRS (VA),2004,DNK
7161414279.35,DEPARTMENT OF VETERANS AFFAIRS (VA),2004,USA
205465.38,DEPARTMENT OF VETERANS AFFAIRS (VA),2005,AUS
1744.29,DEPARTMENT OF VETERANS AFFAIRS (VA),2005,BRA
3136182.94,DEPARTMENT OF VETERANS AFFAIRS (VA),2005,CAN
985619.17,DEPARTMENT OF VETERANS AFFAIRS (VA),2005,DEU
106045,DEPARTMENT OF VETERANS AFFAIRS (VA),2005,GBR
455536.79,DEPARTMENT OF VETERANS AFFAIRS (VA),2005,JPN
123693,DEPARTMENT OF VETERANS AFFAIRS (VA),2005,NLD
11627256701.83,DEPARTMENT OF VETERANS AFFAIRS (VA),2005,USA
29657,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,AUS
18340.82,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,BRA
6618126.41,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,CAN
45571.72,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,DEU
19813.19,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,ESP
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,FRA
289155.82,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,GBR
175284.96,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,ISR
2017509.07,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,ITA
143020.76,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,JPN
141583.96,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,NLD
1447,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,SGP
510,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,SWE
8750935611.23,DEPARTMENT OF VETERANS AFFAIRS (VA),2006,USA
138878.23,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,AUS
2256.5,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,BEL
237.87,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,BGR
14730.78,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,BRA
12623664.32,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,CAN
5802,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,CHE
132989.64,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,DEU
24132.15,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,ESP
11900.07,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,FIN
128494.85,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,GBR
48.6,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,IRL
269707.35,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,ISR
2077.1,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,ITA
254767.72,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,JPN
6353.7,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,KOR
83128.65,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,NLD
18812.34,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,SGP
16612022184.56,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,USA
43560,DEPARTMENT OF VETERANS AFFAIRS (VA),2007,ZAF
150080,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,AUS
690,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,BGR
9940.63,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,BRA
14860142.36,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,CAN
225,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,CHE
366758.09,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,DEU
1165,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,DNK
34596,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,ESP
11900.85,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,FIN
99930,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,FRA
642951.94,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,GBR
33225.62,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,IRL
496829.81,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,ISR
2338.42,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,ITA
30424.54,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,JPN
272448.41,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,NLD
12296,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,NOR
1126,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,NZL
18492.48,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,SGP
5368,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,SWE
13746372161.52,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,USA
4995,DEPARTMENT OF VETERANS AFFAIRS (VA),2008,ZAF
19474,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,AUS
25000,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,AUT
10329997.92,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,CAN
3781.75,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,CZE
603290.94,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,DEU
48145.25,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,ESP
27215.21,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,FIN
153272,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,FRA
314937.3,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,GBR
694231.8,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,ISR
295900,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,ITA
158370.78,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,JPN
14443,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,MEX
31196.76,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,NLD
41860,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,NZL
683,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,SGP
22799.66,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,SWE
13607027706.88,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,USA
4995,DEPARTMENT OF VETERANS AFFAIRS (VA),2009,ZAF
55600,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,AUS
6152004.64,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,CAN
12000,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,CHE
655111.78,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,DEU
11031.48,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,DNK
76747,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,ESP
7680.56,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,FIN
1918368.37,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,FRA
699663.07,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,GBR
430669.4,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,ISR
116070,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,ITA
42424.85,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,JPN
6220,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,KOR
9784,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,LUX
162748.49,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,NLD
7605,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,NZL
68768.85,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,SGP
83271.12,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,SWE
16432469902.94,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,USA
4900,DEPARTMENT OF VETERANS AFFAIRS (VA),2010,VEN
150213.62,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,AUS
110790.1,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,AUT
10605257.68,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,CAN
54804,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,CHE
891977.49,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,DEU
60405.38,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,ESP
65915.19,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,FIN
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,FRA
434847.85,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,GBR
480405.13,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,ISR
75837,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,ITA
43155,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,JPN
6350,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,KOR
4076569.42,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,NLD
94780,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,NZL
5798,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,SGP
3775.64,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,SWE
17294202655.35,DEPARTMENT OF VETERANS AFFAIRS (VA),2011,USA
85478.58,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,AUS
3682053.35,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,CAN
214335,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,CHE
108931.08,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,DEU
69767.75,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,FIN
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,FRA
365619.5,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,GBR
693576.72,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,ISR
5252057.54,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,NLD
14118.5,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,NZL
6205.86,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,SWE
17009066526.55,DEPARTMENT OF VETERANS AFFAIRS (VA),2012,USA
35935,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,AUS
160978.07,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,AUT
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,BEL
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,BRB
13101449.54,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,CAN
56290,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,CHE
235454,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,DEU
80631.26,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,ESP
50431,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,FIN
209000,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,FRA
520072.55,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,GBR
18350,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,IRL
100016.12,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,ISR
10920,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,ITA
5286727.76,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,NLD
19300,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,NZL
18616261742.39,DEPARTMENT OF VETERANS AFFAIRS (VA),2013,USA
53912,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,AUS
147817.37,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,AUT
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,BRB
3635018.25,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,CAN
378243.02,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,DEU
39661.65,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,ESP
66619.54,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,FIN
3300,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,FRA
248498.21,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,GBR
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,IRL
113780,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,ISR
5237174.54,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,NLD
52266,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,NZL
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,SWE
20028183591.03,DEPARTMENT OF VETERANS AFFAIRS (VA),2014,USA
21000,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,AUS
7750,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,AUT
59719.47,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,BEL
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,BRB
3520042.62,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,CAN
160456.6,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,DEU
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,ESP
38562.31,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,FIN
7747,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,FRA
220556.2,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,GBR
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,IRL
335700,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,ISR
11140.65,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,KOR
768084.98,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,NLD
3900,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,SWE
19637290230.22,DEPARTMENT OF VETERANS AFFAIRS (VA),2015,USA
36000,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,AUS
64993.28,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,AUT
27354.07,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,BEL
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,BRB
5498084.52,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,CAN
244532.32,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,CHE
66965,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,DEU
16096,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,DNK
87198.28,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,FRA
160703.5,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,GBR
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,IRL
1230100,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,ISR
2873.75,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,ITA
38700,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,JPN
8169.81,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,KOR
338098.18,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,NLD
19620,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,SWE
24785843343.7,DEPARTMENT OF VETERANS AFFAIRS (VA),2016,USA
11000,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,AUS
52874.33,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,AUT
27354.07,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,BEL
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,BRB
9125940.22,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,CAN
81202.06,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,CHE
301360.33,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,DEU
20055,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,FIN
243794.4,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,FRA
194956.84,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,GBR
46525,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,IRL
249000.17,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,ISR
38700,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,JPN
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,KOR
299200,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,NLD
3940,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,SWE
6575,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,UKR
28536921503.71,DEPARTMENT OF VETERANS AFFAIRS (VA),2017,USA
10000,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,AUS
566925.14,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,AUT
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,BEL
92615.4,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,BRB
6742920.49,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,CAN
9741.25,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,CHE
937482.42,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,DEU
30535,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,DNK
3432,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,FRA
219608.08,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,GBR
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,IRL
384502.55,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,ISR
125334.32,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,ITA
12973.43,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,JPN
59680,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,KOR
466586,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,NLD
-3940,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,SWE
26695593621.58,DEPARTMENT OF VETERANS AFFAIRS (VA),2018,USA
3500,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,AUS
267657.8,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,AUT
268563.2,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,BEL
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,BRB
8064828.17,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,CAN
33362.16,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,CHE
909659.25,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,DEU
55500,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,DNK
107193.6,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,FRA
95760,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,GBR
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,IRL
318000,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,ISR
7032.25,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,ITA
-67.2,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,JPN
1702965,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,NLD
40,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,SWE
28930740667.9,DEPARTMENT OF VETERANS AFFAIRS (VA),2019,USA
75051.73,DEPARTMENT OF VETERANS AFFAIRS (VA),2020,AUT
34440.56,DEPARTMENT OF VETERANS AFFAIRS (VA),2020,BEL
1375202.46,DEPARTMENT OF VETERANS AFFAIRS (VA),2020,CAN
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2020,CHE
65770,DEPARTMENT OF VETERANS AFFAIRS (VA),2020,DNK
13520,DEPARTMENT OF VETERANS AFFAIRS (VA),2020,FRA
40000,DEPARTMENT OF VETERANS AFFAIRS (VA),2020,ISR
2849977652.91,DEPARTMENT OF VETERANS AFFAIRS (VA),2020,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2021,IRL
8229002.59,DEPARTMENT OF VETERANS AFFAIRS (VA),2021,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2022,CAN
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2022,USA
538635.55,DEPARTMENT OF VETERANS AFFAIRS (VA),2023,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2024,USA
46268,DEPARTMENT OF VETERANS AFFAIRS (VA),2026,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2028,USA
13028.23,DEPARTMENT OF VETERANS AFFAIRS (VA),2101,USA
10413,DEPARTMENT OF VETERANS AFFAIRS (VA),2102,USA
26595.76,DEPARTMENT OF VETERANS AFFAIRS (VA),2103,USA
47072.29,DEPARTMENT OF VETERANS AFFAIRS (VA),2104,USA
79210,DEPARTMENT OF VETERANS AFFAIRS (VA),2106,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2107,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2121,USA
37984.32,DEPARTMENT OF VETERANS AFFAIRS (VA),2200,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2201,USA
5022.12,DEPARTMENT OF VETERANS AFFAIRS (VA),2206,USA
268264.93,DEPARTMENT OF VETERANS AFFAIRS (VA),2208,USA
76395.48,DEPARTMENT OF VETERANS AFFAIRS (VA),2209,USA
36401.18,DEPARTMENT OF VETERANS AFFAIRS (VA),2313,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2514,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2913,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),2915,USA
-5406,DEPARTMENT OF VETERANS AFFAIRS (VA),2995,USA
46442.56,DEPARTMENT OF VETERANS AFFAIRS (VA),3006,USA
345966,DEPARTMENT OF VETERANS AFFAIRS (VA),3008,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),3009,USA
384899.45,DEPARTMENT OF VETERANS AFFAIRS (VA),3011,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),3012,USA
425691.68,DEPARTMENT OF VETERANS AFFAIRS (VA),3013,USA
-10419.51,DEPARTMENT OF VETERANS AFFAIRS (VA),3014,USA
5712,DEPARTMENT OF VETERANS AFFAIRS (VA),3015,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),3016,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),3017,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),3022,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),4012,USA
0,DEPARTMENT OF VETERANS AFFAIRS (VA),5015,USA
4754964.24,DEPARTMENT OF VETERANS AFFAIRS (VA),,USA
649976.57,ELECTION ASSISTANCE COMMISSION (EAC),2009,USA
3989.04,ELECTION ASSISTANCE COMMISSION (EAC),2010,CAN
1302828.36,ELECTION ASSISTANCE COMMISSION (EAC),2010,USA
251891.04,ELECTION ASSISTANCE COMMISSION (EAC),2017,USA
96162,ELECTION ASSISTANCE COMMISSION (EAC),2018,USA
200000,ENVIRONMENTAL PROTECTION AGENCY (EPA),1999,CAN
157331523,ENVIRONMENTAL PROTECTION AGENCY (EPA),1999,USA
105000,ENVIRONMENTAL PROTECTION AGENCY (EPA),2000,CAN
990127135.33,ENVIRONMENTAL PROTECTION AGENCY (EPA),2000,USA
217000,ENVIRONMENTAL PROTECTION AGENCY (EPA),2001,CAN
1051745646.88,ENVIRONMENTAL PROTECTION AGENCY (EPA),2001,USA
36000,ENVIRONMENTAL PROTECTION AGENCY (EPA),2001,ZWE
332000,ENVIRONMENTAL PROTECTION AGENCY (EPA),2002,CAN
112000,ENVIRONMENTAL PROTECTION AGENCY (EPA),2002,GBR
991257899.35,ENVIRONMENTAL PROTECTION AGENCY (EPA),2002,USA
36120,ENVIRONMENTAL PROTECTION AGENCY (EPA),2002,ZWE
165852,ENVIRONMENTAL PROTECTION AGENCY (EPA),2003,CAN
0,ENVIRONMENTAL PROTECTION AGENCY (EPA),2003,GBR
1022.25,ENVIRONMENTAL PROTECTION AGENCY (EPA),2003,IND
984837308.09,ENVIRONMENTAL PROTECTION AGENCY (EPA),2003,USA
36120,ENVIRONMENTAL PROTECTION AGENCY (EPA),2003,ZWE
317347.25,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,CAN
819.6,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,COM
1600.85,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,DEU
2000,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,DNK
300,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,EST
16030,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,GBR
3793.8,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,JPN
25932.01,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,NLD
17000,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,SLE
2175,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,SLV
1500,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,SYC
997591059.12,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,USA
0,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,XAC
36120,ENVIRONMENTAL PROTECTION AGENCY (EPA),2004,ZWE
52728,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,AUS
38297,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,AUT
1687170.85,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,CAN
1525,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,COM
11010,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,DEU
5900.18,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,DNK
15662.14,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,FRA
1440,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,GAB
123581.49,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,GBR
47483,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,IND
275,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,IRL
4015,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,ITA
33147.67,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,JPN
58236.93,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,MAR
76510.03,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,NLD
4531,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,NOR
4805.89,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,SAU
2326.25,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,SLV
147200,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,SWE
1453072859.38,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,USA
5290,ENVIRONMENTAL PROTECTION AGENCY (EPA),2005,VNM
